# SOURCE: Derived from pv_systems-research.csv and daily_weather_openfield-research.csv
# DATE: 2026-02-25
# DESCRIPTION: Daily PV energy output per hectare for low/medium/high density agri-PV systems
# UNITS: date=YYYY-MM-DD, low_density_kwh_per_ha, medium_density_kwh_per_ha, high_density_kwh_per_ha=kWh/hectare/day
# LOGIC: Energy = GHI * panel_area_per_ha * module_efficiency * tilt_factor * irradiance_factor * temp_derate * (1 - system_losses/100) * shading_factor. Cell temp estimated as (T_max+T_min)/2 + temp_adjustment_c. Temp derate = 1 + temp_coeff * (T_cell - T_ref).
# DEPENDENCIES: data/energy/pv_systems-research.csv, data/weather/daily_weather_openfield-research.csv
# ASSUMPTIONS: (1) Cell temperature approximated from daily avg air temp + density-dependent offset. (2) GHI used as proxy for plane-of-array irradiance (tilt_factor applied as multiplier). (3) No hourly decomposition — daily totals only.
# DENSITIES: low=GCR 30%, shading 0.98, temp_adj +7.0C; medium=GCR 50%, shading 0.95, temp_adj +8.5C; high=GCR 80%, shading 0.87, temp_adj +10.5C
date,low_density_kwh_per_ha,medium_density_kwh_per_ha,high_density_kwh_per_ha
2023-01-04,2185.12,3473.63,4969.84
2023-01-05,2520.88,4007.41,5733.59
2023-01-06,2631.94,4183.95,5986.15
2023-01-07,2172.04,3452.84,4940.09
2023-01-08,2509.0,3988.48,5706.44
2023-01-09,2173.35,3454.97,4943.25
2023-01-10,2631.26,4182.91,5984.74
2023-01-11,2737.62,4351.9,6226.35
2023-01-12,2734.33,4346.74,6219.09
2023-01-13,2561.51,4072.08,5826.25
2023-01-14,2690.99,4277.89,6120.68
2023-01-15,2699.69,4291.69,6140.37
2023-01-16,2550.38,4054.34,5800.81
2023-01-17,2838.58,4512.48,6456.28
2023-01-18,2819.44,4481.93,6412.3
2023-01-19,2859.49,4545.56,6503.29
2023-01-20,2773.01,4408.06,6306.49
2023-01-21,2798.62,4448.81,6364.9
2023-01-22,2891.27,4596.18,6575.9
2023-01-23,2797.95,4447.74,6363.35
2023-01-24,2816.13,4476.64,6404.7
2023-01-25,2726.77,4334.57,6201.41
2023-01-26,2851.88,4533.55,6486.27
2023-01-27,2967.31,4716.88,6748.25
2023-01-28,2661.99,4231.49,6053.72
2023-01-29,2511.51,3992.27,5711.46
2023-01-30,2354.52,3742.83,5354.83
2023-01-31,3034.94,4824.65,6902.94
2023-02-01,2756.66,4382.3,6270.11
2023-02-02,3146.95,5002.85,7158.15
2023-02-03,3159.89,5023.37,7187.43
2023-02-04,3106.93,4939.12,7066.76
2023-02-05,2570.18,4085.87,5846.02
2023-02-06,2935.62,4666.87,6677.39
2023-02-07,2521.57,4008.7,5735.79
2023-02-08,2895.93,4603.84,6587.36
2023-02-09,3085.26,4904.82,7018.0
2023-02-10,3173.8,5045.37,7218.66
2023-02-11,3240.89,5152.04,7371.34
2023-02-12,2807.02,4462.41,6384.81
2023-02-13,3329.19,5292.51,7572.5
2023-02-14,3292.44,5234.09,7488.93
2023-02-15,3006.23,4779.12,6838.02
2023-02-16,3453.72,5490.5,7855.85
2023-02-17,3457.61,5496.54,7864.2
2023-02-18,3385.31,5381.54,7699.53
2023-02-19,3310.12,5262.01,7528.52
2023-02-20,3451.3,5486.47,7849.7
2023-02-21,3610.49,5739.54,8211.82
2023-02-22,3562.42,5663.15,8102.55
2023-02-23,3599.73,5722.45,8187.39
2023-02-24,3669.82,5833.83,8346.67
2023-02-25,3728.41,5926.99,8480.0
2023-02-26,3743.81,5951.4,8514.78
2023-02-27,3687.69,5862.01,8386.54
2023-02-28,3643.77,5792.01,8286.04
2023-03-01,3769.55,5991.83,8571.68
2023-03-02,3825.55,6080.81,8698.9
2023-03-03,3768.86,5990.73,8570.09
2023-03-04,3781.13,6010.33,8598.31
2023-03-05,3734.1,5935.35,8490.65
2023-03-06,3517.95,5592.09,8000.18
2023-03-07,3562.44,5662.99,8101.97
2023-03-08,3254.88,5174.16,7402.75
2023-03-09,4007.34,6370.25,9113.88
2023-03-10,4086.84,6496.43,9294.03
2023-03-11,4110.55,6534.02,9347.63
2023-03-12,4098.48,6514.92,9320.48
2023-03-13,3717.18,5908.74,8453.13
2023-03-14,1846.7,2935.51,4199.68
2023-03-15,4199.17,6675.31,9550.56
2023-03-16,4253.36,6761.26,9673.17
2023-03-17,4318.21,6864.19,9820.11
2023-03-18,4071.28,6471.72,9258.73
2023-03-19,4352.09,6918.38,9898.29
2023-03-20,3839.19,6103.13,8732.06
2023-03-21,3982.7,6331.21,9058.3
2023-03-22,3844.75,6111.73,8743.93
2023-03-23,2309.37,3670.96,5251.81
2023-03-24,3736.74,5939.66,8497.02
2023-03-25,2649.16,4211.04,6024.37
2023-03-26,3885.77,6176.93,8837.17
2023-03-27,4475.66,7114.58,10178.54
2023-03-28,4519.96,7184.88,10278.86
2023-03-29,4541.76,7219.46,10328.21
2023-03-30,3331.05,5295.25,7576.01
2023-03-31,4504.48,7160.74,10245.25
2023-04-01,4642.59,7380.24,10559.21
2023-04-02,4666.19,7417.43,10611.79
2023-04-03,4713.18,7491.88,10717.83
2023-04-04,4375.05,6954.09,9947.88
2023-04-05,4597.2,7307.63,10454.44
2023-04-06,4635.68,7368.81,10541.98
2023-04-07,4438.97,7055.81,10093.6
2023-04-08,4311.57,6853.18,9803.49
2023-04-09,4251.9,6758.31,9667.7
2023-04-10,3525.66,5604.08,8016.83
2023-04-11,4144.01,6587.32,9424.09
2023-04-12,3955.95,6288.59,8997.12
2023-04-13,4707.09,7482.52,10705.05
2023-04-14,3948.82,6276.98,8979.98
2023-04-15,4339.54,6897.88,9867.92
2023-04-16,4625.18,7351.94,10517.53
2023-04-17,4611.54,7330.11,10486.02
2023-04-18,4692.53,7458.65,10669.48
2023-04-19,3992.03,6344.94,9075.81
2023-04-20,4210.87,6693.32,9575.2
2023-04-21,4990.84,7933.34,11349.56
2023-04-22,4320.78,6868.15,9825.56
2023-04-23,2777.43,4414.89,6315.89
2023-04-24,4544.23,7223.08,10332.82
2023-04-25,4981.32,7917.96,11327.08
2023-04-26,5014.43,7970.51,11402.11
2023-04-27,4839.99,7693.25,11005.53
2023-04-28,4777.13,7593.42,10862.87
2023-04-29,5162.82,8206.89,11741.25
2023-04-30,5179.23,8233.0,11778.65
2023-05-01,5051.19,8029.3,11486.91
2023-05-02,4931.5,7838.84,11214.06
2023-05-03,4909.59,7803.86,11163.71
2023-05-04,4940.01,7852.08,11232.42
2023-05-05,4776.32,7591.54,10859.04
2023-05-06,4801.98,7632.8,10918.94
2023-05-07,4816.33,7655.74,10952.06
2023-05-08,4883.67,7762.88,11105.5
2023-05-09,5039.45,8010.56,11459.94
2023-05-10,4914.35,7811.33,11174.2
2023-05-11,4805.84,7638.81,10927.35
2023-05-12,4702.87,7475.02,10692.79
2023-05-13,5067.43,8054.75,11522.59
2023-05-14,4033.05,6410.67,9170.85
2023-05-15,4939.25,7850.78,11230.38
2023-05-16,4731.43,7520.39,10757.67
2023-05-17,4794.05,7619.77,10899.5
2023-05-18,4591.61,7298.26,10440.08
2023-05-19,5060.22,8043.37,11506.47
2023-05-20,5187.73,8246.09,11796.54
2023-05-21,4615.4,7336.07,10494.16
2023-05-22,4096.4,6510.93,9313.45
2023-05-23,4283.9,6808.99,9739.88
2023-05-24,4735.66,7526.97,10766.78
2023-05-25,5072.21,8062.11,11532.67
2023-05-26,3989.84,6341.58,9071.23
2023-05-27,1444.46,2295.86,3284.04
2023-05-28,3882.7,6171.43,8828.13
2023-05-29,4448.13,7070.22,10113.91
2023-05-30,4942.91,7856.62,11238.79
2023-05-31,4893.68,7778.19,11126.24
2023-06-01,4479.52,7119.63,10183.65
2023-06-02,4385.97,6970.78,9970.43
2023-06-03,3951.16,6279.77,8982.18
2023-06-04,3663.6,5822.91,8329.06
2023-06-05,4856.01,7718.26,11040.41
2023-06-06,4937.97,7848.64,11227.13
2023-06-07,4728.83,7516.02,10750.93
2023-06-08,2992.88,4756.81,6804.0
2023-06-09,3979.16,6324.3,9045.93
2023-06-10,4645.51,7383.69,10561.85
2023-06-11,5045.57,8019.6,11471.57
2023-06-12,4938.76,7849.77,11228.49
2023-06-13,4321.58,6868.63,9824.69
2023-06-14,4856.7,7719.27,11041.68
2023-06-15,5081.59,8076.91,11553.63
2023-06-16,5045.3,8019.04,11470.5
2023-06-17,4784.78,7604.52,10876.69
2023-06-18,5044.18,8017.21,11467.79
2023-06-19,5057.05,8037.86,11497.67
2023-06-20,5095.67,8099.39,11585.99
2023-06-21,5165.05,8209.64,11743.65
2023-06-22,5071.27,8060.52,11530.2
2023-06-23,4811.74,7647.92,10939.85
2023-06-24,5041.61,8013.2,11462.18
2023-06-25,5029.69,7994.26,11435.09
2023-06-26,5169.32,8216.27,11752.85
2023-06-27,5229.92,8312.51,11890.34
2023-06-28,5146.05,8179.16,11699.52
2023-06-29,4659.57,7405.93,10593.42
2023-06-30,5062.48,8046.48,11510.0
2023-07-01,5075.06,8066.43,11538.45
2023-07-02,5103.34,8111.32,11602.55
2023-07-03,5205.16,8273.11,11833.88
2023-07-04,5050.13,8026.53,11480.86
2023-07-05,4935.71,7844.8,11221.17
2023-07-06,4993.01,7935.99,11351.83
2023-07-07,4689.24,7453.16,10661.15
2023-07-08,5073.64,8064.16,11535.19
2023-07-09,5102.39,8109.8,11600.37
2023-07-10,4939.46,7850.92,11230.24
2023-07-11,4707.3,7481.86,10702.2
2023-07-12,4571.15,7265.31,10392.14
2023-07-13,4868.68,7738.22,11068.62
2023-07-14,4931.34,7837.79,11210.98
2023-07-15,4929.17,7834.23,11205.7
2023-07-16,4769.67,7580.71,10843.01
2023-07-17,4925.0,7827.48,11195.8
2023-07-18,4872.45,7744.07,11076.69
2023-07-19,4913.72,7809.69,11170.63
2023-07-20,4833.39,7681.96,10987.81
2023-07-21,4737.83,7530.03,10770.41
2023-07-22,4838.84,7690.67,11000.34
2023-07-23,4856.96,7719.33,11041.08
2023-07-24,4899.27,7786.61,11137.41
2023-07-25,4807.21,7640.23,10927.92
2023-07-26,4571.72,7265.82,10392.1
2023-07-27,4532.29,7203.03,10302.06
2023-07-28,4629.42,7357.5,10523.2
2023-07-29,4635.34,7367.09,10537.26
2023-07-30,4768.8,7579.39,10841.3
2023-07-31,4810.15,7645.21,10935.6
2023-08-01,4783.5,7602.78,10874.79
2023-08-02,4720.69,7502.81,10731.49
2023-08-03,4832.77,7681.02,10986.54
2023-08-04,4923.69,7825.66,11193.7
2023-08-05,4798.14,7626.07,10908.14
2023-08-06,4710.28,7486.27,10707.85
2023-08-07,4808.86,7642.84,10931.58
2023-08-08,4687.74,7450.45,10656.64
2023-08-09,4797.24,7624.63,10906.07
2023-08-10,4726.35,7511.98,10744.95
2023-08-11,3973.16,6314.85,9032.58
2023-08-12,4356.43,6923.96,9903.74
2023-08-13,4217.1,6702.54,9587.09
2023-08-14,4128.34,6561.45,9385.21
2023-08-15,4158.8,6609.86,9454.46
2023-08-16,4164.92,6619.63,9468.52
2023-08-17,4240.21,6739.32,9639.78
2023-08-18,4250.69,6755.88,9663.26
2023-08-19,3942.03,6265.28,8961.49
2023-08-20,4424.86,7032.74,10059.36
2023-08-21,4257.86,6767.36,9679.88
2023-08-22,4354.01,6920.19,9898.48
2023-08-23,4214.57,6698.42,9580.99
2023-08-24,4167.76,6623.98,9474.45
2023-08-25,3865.04,6142.89,8786.35
2023-08-26,4423.76,7030.89,10056.52
2023-08-27,4297.04,6829.53,9768.59
2023-08-28,4191.82,6662.36,9529.61
2023-08-29,4390.45,6978.14,9981.47
2023-08-30,4398.31,6990.61,9999.23
2023-08-31,4357.39,6925.37,9905.5
2023-09-01,4240.7,6740.0,9640.58
2023-09-02,4148.96,6594.33,9432.45
2023-09-03,4192.29,6663.3,9531.29
2023-09-04,4301.39,6836.75,9779.5
2023-09-05,4117.38,6544.11,9360.6
2023-09-06,4056.3,6446.9,9221.28
2023-09-07,4054.55,6443.98,9216.81
2023-09-08,4064.94,6460.43,9240.23
2023-09-09,3979.47,6324.75,9046.5
2023-09-10,4209.52,6690.44,9569.68
2023-09-11,4073.7,6474.6,9260.97
2023-09-12,3845.78,6112.43,8743.12
2023-09-13,3284.16,5219.93,7466.74
2023-09-14,3951.55,6280.71,8984.13
2023-09-15,4019.96,6389.37,9139.42
2023-09-16,4132.93,6569.04,9396.65
2023-09-17,4126.1,6558.18,9381.11
2023-09-18,4080.2,6485.1,9276.36
2023-09-19,4002.59,6361.81,9100.1
2023-09-20,3985.14,6334.12,9060.58
2023-09-21,4039.78,6421.02,9184.97
2023-09-22,3943.6,6268.06,8966.01
2023-09-23,3835.38,6096.06,8719.98
2023-09-24,3847.43,6115.17,8747.23
2023-09-25,3930.76,6247.42,8936.04
2023-09-26,3885.58,6175.72,8833.7
2023-09-27,3560.44,5658.95,8094.52
2023-09-28,3574.38,5681.02,8125.94
2023-09-29,3559.13,5656.67,8090.9
2023-09-30,3687.83,5861.29,8383.69
2023-10-01,3339.36,5307.57,7591.94
2023-10-02,2297.17,3651.17,5222.72
2023-10-03,2891.12,4595.26,6573.28
2023-10-04,3526.05,5604.44,8016.84
2023-10-05,3414.04,5426.37,7762.08
2023-10-06,3105.61,4936.15,7060.85
2023-10-07,3372.71,5360.74,7668.29
2023-10-08,3472.07,5518.69,7894.27
2023-10-09,2957.1,4700.09,6723.13
2023-10-10,2878.45,4575.17,6544.62
2023-10-11,3319.08,5275.59,7546.68
2023-10-12,3547.91,5639.34,8067.06
2023-10-13,3483.88,5537.55,7921.42
2023-10-14,3504.71,5570.77,7969.14
2023-10-15,3499.88,5563.1,7958.2
2023-10-16,3487.75,5543.82,7930.62
2023-10-17,3444.66,5475.32,7832.62
2023-10-18,3307.97,5258.04,7521.76
2023-10-19,2700.77,4292.96,6141.34
2023-10-20,3300.81,5246.6,7505.3
2023-10-21,3285.67,5222.52,7470.81
2023-10-22,3271.41,5199.88,7438.48
2023-10-23,3190.35,5071.02,7254.12
2023-10-24,3008.99,4782.73,6841.65
2023-10-25,3035.52,4824.85,6901.86
2023-10-26,3056.3,4857.72,6948.57
2023-10-27,2748.98,4369.27,6249.89
2023-10-28,2574.65,4092.19,5853.56
2023-10-29,2511.78,3992.39,5711.02
2023-10-30,2735.32,4347.78,6219.56
2023-10-31,2899.49,4608.67,6592.67
2023-11-01,2930.53,4658.02,6663.27
2023-11-02,2926.38,4651.43,6653.87
2023-11-03,2827.53,4494.3,6429.07
2023-11-04,2795.01,4442.5,6354.78
2023-11-05,2833.15,4503.19,6441.7
2023-11-06,2836.91,4509.2,6450.35
2023-11-07,2895.24,4601.89,6582.91
2023-11-08,2939.95,4672.97,6684.62
2023-11-09,2885.13,4585.83,6559.96
2023-11-10,2703.01,4296.4,6146.03
2023-11-11,2026.64,3221.29,4608.0
2023-11-12,1892.48,3008.0,4302.8
2023-11-13,2387.96,3795.61,5429.6
2023-11-14,2592.53,4120.88,5895.12
2023-11-15,2633.1,4185.44,5987.61
2023-11-16,2743.5,4360.93,6238.65
2023-11-17,2758.9,4385.34,6273.44
2023-11-18,2811.42,4468.9,6393.11
2023-11-19,2218.1,3525.81,5044.0
2023-11-20,2674.83,4251.99,6083.22
2023-11-21,2853.67,4536.27,6489.92
2023-11-22,1456.8,2315.65,3312.7
2023-11-23,2601.02,4134.48,5914.78
2023-11-24,2521.89,4008.71,5734.86
2023-11-25,2169.3,3448.25,4933.05
2023-11-26,2082.2,3309.78,4734.95
2023-11-27,2336.66,3714.41,5314.09
2023-11-28,2257.03,3587.88,5133.17
2023-11-29,2619.13,4163.37,5956.27
2023-11-30,2531.33,4023.79,5756.57
2023-12-01,2542.13,4040.94,5781.09
2023-12-02,2391.96,3802.13,5439.24
2023-12-03,2474.65,3933.59,5627.34
2023-12-04,2249.39,3575.42,5114.72
2023-12-05,1496.46,2378.72,3402.97
2023-12-06,2436.94,3873.74,5541.88
2023-12-07,2499.61,3973.4,5684.56
2023-12-08,2453.04,3899.31,5578.42
2023-12-09,2353.17,3740.68,5351.74
2023-12-10,2343.46,3725.13,5329.26
2023-12-11,1965.14,3123.76,4468.91
2023-12-12,2375.59,3776.27,5402.53
2023-12-13,2248.32,3574.02,5113.31
2023-12-14,2601.16,4134.89,5915.71
2023-12-15,2610.37,4149.41,5936.27
2023-12-16,2506.48,3984.24,5699.89
2023-12-17,2482.62,3946.28,5645.52
2023-12-18,2477.85,3938.79,5634.99
2023-12-19,2520.08,4005.96,5731.17
2023-12-20,2127.19,3381.45,4837.77
2023-12-21,1647.39,2618.7,3746.41
2023-12-22,2382.32,3787.1,5418.29
2023-12-23,2350.14,3735.94,5345.08
2023-12-24,2326.38,3698.13,5290.92
2023-12-25,2502.41,3977.87,5690.99
2023-12-26,2480.17,3942.5,5640.34
2023-12-27,2164.02,3439.99,4921.51
2023-12-28,2032.48,3230.89,4622.34
2023-12-29,2222.71,3533.26,5054.9
2023-12-30,2476.14,3936.15,5631.38
2023-12-31,2465.45,3919.17,5607.09
2024-01-01,2532.77,4026.23,5760.34
2024-01-02,2452.11,3897.95,5576.73
2024-01-03,2533.61,4027.57,5762.26
2024-01-04,2541.61,4040.25,5780.35
2024-01-05,2595.13,4125.31,5902.01
2024-01-06,2578.75,4099.24,5864.66
2024-01-07,2524.11,4012.3,5740.12
2024-01-08,2526.92,4016.74,5746.42
2024-01-09,2095.84,3331.57,4766.31
2024-01-10,2677.38,4256.12,6089.25
2024-01-11,2679.97,4260.34,6095.5
2024-01-12,2691.19,4278.21,6121.14
2024-01-13,2654.7,4220.11,6037.86
2024-01-14,2700.78,4293.43,6142.88
2024-01-15,2773.41,4408.87,6308.01
2024-01-16,2798.49,4448.7,6364.9
2024-01-17,2667.03,4239.67,6065.75
2024-01-18,2756.98,4382.59,6270.1
2024-01-19,2760.35,4387.97,6277.84
2024-01-20,2825.81,4491.96,6426.49
2024-01-21,2308.67,3669.84,5250.2
2024-01-22,2782.94,4423.78,6328.86
2024-01-23,2010.65,3196.29,4573.05
2024-01-24,2593.93,4123.56,5899.84
2024-01-25,2832.82,4503.38,6443.35
2024-01-26,2874.78,4570.07,6538.75
2024-01-27,2809.74,4466.65,6390.75
2024-01-28,2837.72,4511.15,6454.46
2024-01-29,2970.14,4721.72,6755.83
2024-01-30,3030.35,4817.5,6893.0
2024-01-31,2834.7,4506.52,6448.13
2024-02-01,2903.09,4615.28,6603.82
2024-02-02,2522.24,4009.77,5737.34
2024-02-03,3054.48,4855.82,6947.72
2024-02-04,3160.45,5024.22,7188.56
2024-02-05,3255.08,5174.7,7403.96
2024-02-06,3254.52,5173.71,7402.37
2024-02-07,3302.03,5249.14,7510.07
2024-02-08,3286.23,5223.95,7473.9
2024-02-09,3292.76,5234.34,7488.77
2024-02-10,3335.29,5301.98,7585.62
2024-02-11,3420.37,5437.21,7779.05
2024-02-12,2918.41,4639.25,6637.37
2024-02-13,3121.65,4962.22,7099.24
2024-02-14,2819.81,4482.56,6413.3
2024-02-15,2324.23,3694.74,5286.13
2024-02-16,3052.65,4852.84,6943.35
2024-02-17,3380.23,5373.55,7688.29
2024-02-18,3501.2,5565.79,7963.18
2024-02-19,3569.6,5674.57,8118.9
2024-02-20,3485.94,5541.6,7928.71
2024-02-21,3498.94,5562.19,7958.0
2024-02-22,3190.56,5071.95,7256.58
2024-02-23,1641.28,2609.07,3732.81
2024-02-24,3304.39,5252.81,7515.19
2024-02-25,3690.25,5866.24,8392.9
2024-02-26,3684.38,5856.82,8379.25
2024-02-27,3579.1,5689.55,8140.12
2024-02-28,3742.62,5949.46,8511.91
2024-02-29,3811.91,6059.47,8669.05
2024-03-01,3725.79,5922.53,8473.06
2024-03-02,3316.69,5272.19,7542.56
2024-03-03,3895.28,6192.11,8859.02
2024-03-04,3919.28,6230.3,8913.73
2024-03-05,3952.55,6283.07,8989.0
2024-03-06,3963.28,6300.07,9013.2
2024-03-07,3919.57,6230.81,8914.56
2024-03-08,3944.19,6269.85,8970.23
2024-03-09,3016.14,4794.54,6859.42
2024-03-10,3897.53,6195.57,8863.74
2024-03-11,4197.19,6672.01,9545.57
2024-03-12,4085.72,6494.65,9291.47
2024-03-13,4011.11,6375.85,9121.17
2024-03-14,2611.47,4151.13,5938.65
2024-03-15,4178.71,6642.54,9503.23
2024-03-16,3895.16,6191.69,8857.98
2024-03-17,2804.24,4457.52,6376.92
2024-03-18,2739.26,4354.43,6229.82
2024-03-19,4085.66,6494.87,9292.39
2024-03-20,4371.38,6948.96,9941.87
2024-03-21,4301.26,6837.21,9781.46
2024-03-22,4538.97,7215.41,10323.16
2024-03-23,4426.86,7037.24,10068.34
2024-03-24,2791.07,4436.93,6348.14
2024-03-25,4475.23,7114.21,10178.62
2024-03-26,4390.21,6978.76,9984.25
2024-03-27,4126.51,6559.24,9383.42
2024-03-28,3669.59,5832.88,8344.18
2024-03-29,2952.39,4692.92,6713.5
2024-03-30,3980.22,6326.76,9050.94
2024-03-31,4302.42,6838.75,9783.07
2024-04-01,4021.85,6392.65,9144.66
2024-04-02,3848.91,6117.75,8751.38
2024-04-03,4241.54,6741.94,9644.49
2024-04-04,4255.11,6763.43,9675.08
2024-04-05,4389.57,6977.24,9981.12
2024-04-06,4556.94,7243.57,10362.65
2024-04-07,4642.09,7379.08,10556.85
2024-04-08,4566.99,7259.65,10385.89
2024-04-09,4202.43,6680.06,9556.55
2024-04-10,4636.8,7370.69,10544.86
2024-04-11,4696.35,7465.24,10679.92
2024-04-12,4499.94,7152.94,10232.99
2024-04-13,4677.35,7434.94,10636.39
2024-04-14,4618.18,7340.81,10501.6
2024-04-15,4628.63,7357.46,10525.48
2024-04-16,4631.51,7361.92,10531.63
2024-04-17,4605.84,7320.98,10472.78
2024-04-18,4201.26,6677.88,9552.8
2024-04-19,4547.09,7227.74,10339.7
2024-04-20,4721.06,7504.34,10735.5
2024-04-21,4758.07,7563.08,10819.37
2024-04-22,4675.33,7431.4,10630.7
2024-04-23,4492.21,7140.11,10213.56
2024-04-24,4731.4,7520.13,10756.85
2024-04-25,4441.65,7059.6,10098.11
2024-04-26,4172.65,6632.33,9487.5
2024-04-27,3829.18,6086.61,8707.25
2024-04-28,4700.3,7471.23,10687.93
2024-04-29,4422.53,7029.74,10056.42
2024-04-30,4351.26,6916.42,9894.27
2024-05-01,4863.39,7730.54,11059.03
2024-05-02,4847.4,7705.09,11022.58
2024-05-03,4737.02,7529.47,10770.99
2024-05-04,5088.88,8088.78,11571.14
2024-05-05,4840.91,7694.69,11007.52
2024-05-06,5022.32,7983.34,11421.02
2024-05-07,5146.19,8180.24,11702.71
2024-05-08,5086.15,8084.68,11565.77
2024-05-09,4892.65,7776.76,11124.61
2024-05-10,5011.24,7964.83,11392.82
2024-05-11,4568.54,7261.41,10387.05
2024-05-12,4846.37,7703.35,11019.9
2024-05-13,5118.91,8136.72,11640.15
2024-05-14,4929.04,7835.0,11208.71
2024-05-15,5037.27,8006.85,11454.16
2024-05-16,5169.34,8216.66,11754.09
2024-05-17,5095.26,8098.55,11584.43
2024-05-18,4893.82,7778.19,11125.81
2024-05-19,4541.36,7218.02,10324.58
2024-05-20,4764.81,7573.12,10832.44
2024-05-21,4860.58,7725.38,11050.31
2024-05-22,4904.12,7794.59,11149.33
2024-05-23,4843.1,7697.55,11010.42
2024-05-24,4884.82,7764.13,11106.18
2024-05-25,5166.16,8211.59,11746.79
2024-05-26,4834.72,7684.63,10992.68
2024-05-27,4410.92,7010.57,10027.62
2024-05-28,4197.36,6671.48,9543.24
2024-05-29,4960.82,7885.12,11279.64
2024-05-30,4920.08,7820.43,11187.22
2024-05-31,5129.23,8152.7,11662.21
2024-06-01,5118.91,8136.05,11637.89
2024-06-02,4967.14,7894.73,11292.52
2024-06-03,4986.41,7925.55,11336.96
2024-06-04,4937.38,7847.56,11225.32
2024-06-05,5058.32,8039.65,11499.83
2024-06-06,5037.82,8006.92,11452.71
2024-06-07,4862.4,7727.97,11053.43
2024-06-08,5020.09,7978.65,11412.1
2024-06-09,5029.08,7993.23,11433.52
2024-06-10,4991.46,7933.52,11348.26
2024-06-11,5182.74,8237.52,11783.09
2024-06-12,5197.43,8260.81,11816.26
2024-06-13,5103.81,8111.57,11601.97
2024-06-14,5036.0,8003.79,11447.77
2024-06-15,4739.71,7532.86,10774.15
2024-06-16,4696.84,7464.85,10677.12
2024-06-17,4748.25,7546.72,10794.53
2024-06-18,4913.22,7808.99,11169.79
2024-06-19,4960.71,7884.46,11277.74
2024-06-20,4896.76,7782.79,11132.25
2024-06-21,4970.98,7900.72,11300.89
2024-06-22,5130.84,8154.83,11664.41
2024-06-23,5081.59,8076.54,11552.4
2024-06-24,5124.59,8144.85,11650.03
2024-06-25,5003.05,7951.62,11373.55
2024-06-26,4995.53,7939.84,11357.02
2024-06-27,5001.39,7949.06,11370.03
2024-06-28,5050.05,8026.41,11480.68
2024-06-29,5147.52,8181.37,11702.44
2024-06-30,5000.98,7948.55,11369.55
2024-07-01,4753.28,7554.84,10806.39
2024-07-02,5034.87,8002.44,11446.69
2024-07-03,5166.07,8210.9,11744.77
2024-07-04,5069.15,8056.63,11523.66
2024-07-05,5002.89,7951.37,11373.19
2024-07-06,4767.55,7577.45,10838.59
2024-07-07,4997.17,7942.55,11361.09
2024-07-08,5037.03,8005.8,11451.35
2024-07-09,5024.13,7985.29,11422.01
2024-07-10,4872.64,7744.32,11076.97
2024-07-11,4699.84,7469.56,10683.71
2024-07-12,4671.35,7424.24,10618.83
2024-07-13,4823.6,7666.28,10965.16
2024-07-14,4966.86,7894.05,11291.12
2024-07-15,4950.34,7867.89,11253.89
2024-07-16,4807.21,7640.37,10928.38
2024-07-17,4430.51,7041.62,10071.89
2024-07-18,4855.77,7717.56,11038.79
2024-07-19,4963.27,7888.45,11283.31
2024-07-20,4997.17,7942.32,11360.32
2024-07-21,4839.75,7692.02,11002.12
2024-07-22,4586.04,7288.77,10425.31
2024-07-23,4870.27,7740.54,11071.52
2024-07-24,4937.68,7847.73,11224.96
2024-07-25,4845.88,7701.77,11016.07
2024-07-26,4782.03,7600.35,10871.12
2024-07-27,4621.6,7345.47,10506.75
2024-07-28,4623.27,7348.05,10510.29
2024-07-29,4774.17,7587.84,10853.2
2024-07-30,4782.4,7600.98,10872.11
2024-07-31,4674.77,7429.79,10627.0
2024-08-01,4630.08,7358.78,10525.46
2024-08-02,4562.22,7250.97,10371.32
2024-08-03,4614.81,7334.44,10490.52
2024-08-04,4508.98,7166.25,10249.98
2024-08-05,4642.84,7379.07,10554.5
2024-08-06,4775.52,7589.99,10856.29
2024-08-07,4631.81,7361.63,10529.75
2024-08-08,4540.89,7217.12,10323.03
2024-08-09,4506.16,7161.9,10243.98
2024-08-10,4530.8,7201.01,10299.84
2024-08-11,4647.07,7385.82,10564.21
2024-08-12,4499.89,7151.92,10229.71
2024-08-13,4468.76,7102.49,10159.07
2024-08-14,4546.54,7226.06,10335.73
2024-08-15,4493.69,7142.06,10215.6
2024-08-16,4629.43,7357.87,10524.42
2024-08-17,4564.59,7254.83,10377.06
2024-08-18,4292.87,6822.87,9759.0
2024-08-19,4615.75,7335.94,10492.69
2024-08-20,4590.2,7295.46,10435.02
2024-08-21,4514.21,7174.69,10262.31
2024-08-22,4358.54,6927.29,9908.44
2024-08-23,4261.09,6772.43,9687.0
2024-08-24,4404.15,6999.84,10012.35
2024-08-25,4410.34,7009.73,10026.59
2024-08-26,4233.93,6729.16,9624.89
2024-08-27,3688.51,5862.2,8384.66
2024-08-28,4035.27,6413.36,9173.09
2024-08-29,4150.14,6596.07,9434.7
2024-08-30,4204.56,6682.61,9558.57
2024-08-31,4338.48,6895.51,9863.22
2024-09-01,4242.45,6742.85,9644.77
2024-09-02,4181.93,6646.57,9506.87
2024-09-03,4051.07,6438.6,9209.41
2024-09-04,4296.03,6828.09,9766.86
