day,farm_1_agripv_kwh,farm_2_agripv_kwh,low_density_comm_solar_kwh,medium_density_comm_solar_kwh,high_density_comm_solar_kwh,small_turbine_wind_kwh,medium_turbine_wind_kwh,large_turbine_wind_kwh,total_solar_kwh,total_wind_kwh,total_renewable_kwh
2022-01-28,4446.697,2797.037,559.407,889.339,1590.66,1188.4,887.22,1486.32,10283.14,3561.94,13845.08
2022-01-29,4577.609,2879.435,575.887,915.522,1637.449,1513.2,1138.38,1839.56,10585.903,4491.14,15077.043
2022-01-30,4640.404,2919.001,583.8,928.081,1659.865,1593.2,1200.36,1923.72,10731.151,4717.28,15448.431
2022-01-31,3817.755,2401.471,480.294,763.551,1365.639,1789.0,1351.98,2125.04,8828.711,5266.02,14094.731
2022-02-01,4050.091,2547.642,509.528,810.018,1448.722,212.6,140.4,259.92,9366.001,612.92,9978.921
2022-02-02,4654.642,2928.016,585.603,930.928,1664.909,45.8,22.8,38.72,10764.099,107.32,10871.419
2022-02-03,4249.209,2673.001,534.6,849.842,1519.878,806.8,592.92,1041.68,9826.53,2441.4,12267.93
2022-02-04,3410.49,2145.3,429.06,682.098,1219.945,2269.6,1724.34,2592.56,7886.893,6586.5,14473.393
2022-02-05,4227.74,2659.365,531.873,845.548,1512.289,2000.0,1515.36,2335.04,9776.816,5850.4,15627.216
2022-02-06,4878.682,3068.842,613.768,975.736,1745.13,899.4,664.32,1153.16,11282.158,2716.88,13999.038
2022-02-07,4905.025,3085.518,617.104,981.005,1754.468,707.4,516.6,919.4,11343.12,2143.4,13486.52
2022-02-08,4942.078,3108.934,621.787,988.416,1767.642,595.4,430.56,777.44,11428.856,1803.4,13232.256
2022-02-09,4989.246,3138.55,627.71,997.849,1784.557,2107.4,1598.52,2439.12,11537.912,6145.04,17682.952
2022-02-10,4839.414,3044.123,608.825,967.883,1731.101,2460.4,1872.42,2765.6,11191.346,7098.42,18289.766
2022-02-11,4886.824,3073.991,614.798,977.365,1748.019,1007.8,747.9,1280.6,11300.996,3036.3,14337.296
2022-02-12,5112.713,3216.182,643.236,1022.543,1828.745,246.2,165.42,306.92,11823.418,718.54,12541.958
2022-02-13,5154.092,3242.281,648.456,1030.818,1843.497,210.2,138.6,256.48,11919.143,605.28,12524.423
2022-02-14,5140.954,3233.944,646.789,1028.191,1838.846,1403.8,1053.84,1722.92,11888.724,4180.56,16069.284
2022-02-15,5163.906,3248.402,649.68,1032.781,1847.047,1714.0,1293.9,2048.68,11941.818,5056.58,16998.398
2022-02-16,5269.547,3314.789,662.958,1053.909,1884.883,998.4,740.58,1269.56,12186.087,3008.54,15194.627
2022-02-17,3205.794,2016.619,403.324,641.159,1146.67,542.0,389.64,708.24,7413.566,1639.88,9053.446
2022-02-18,3220.131,2025.622,405.124,644.026,1151.808,1121.8,835.92,1411.44,7446.712,3369.16,10815.872
2022-02-19,3577.826,2250.593,450.119,715.565,1279.783,2486.6,1892.7,2788.44,8273.886,7167.74,15441.626
2022-02-20,5232.993,3291.768,658.354,1046.599,1871.831,998.4,740.58,1269.56,12101.545,3008.54,15110.085
2022-02-21,5095.864,3205.601,641.12,1019.173,1822.704,338.0,234.3,434.32,11784.462,1006.62,12791.082
2022-02-22,5420.187,3409.673,681.935,1084.037,1938.67,479.0,341.58,625.44,12534.502,1446.02,13980.522
2022-02-23,5088.632,3201.145,640.229,1017.726,1820.039,246.2,165.42,306.92,11767.771,718.54,12486.311
2022-02-24,4920.643,3095.371,619.074,984.129,1760.03,1697.2,1280.76,2031.28,11379.247,5009.24,16388.487
2022-02-25,5186.692,3262.665,652.533,1037.338,1855.248,1793.2,1355.1,2129.16,11994.476,5277.46,17271.936
2022-02-26,5362.584,3373.283,674.657,1072.517,1918.182,1315.6,985.56,1627.12,12401.222,3928.28,16329.502
2022-02-27,5532.66,3480.366,696.073,1106.532,1978.942,734.2,537.12,952.64,12794.572,2223.96,15018.532
2022-02-28,5653.433,3556.337,711.267,1130.687,2022.144,1150.4,857.94,1443.68,13073.868,3452.02,16525.888
2022-03-01,5682.124,3574.458,714.892,1136.425,2032.348,716.4,523.44,930.48,13140.247,2170.32,15310.567
2022-03-02,4871.176,3064.45,612.89,974.235,1742.193,44.8,22.2,37.6,11264.945,104.6,11369.545
2022-03-03,4413.211,2776.194,555.239,882.642,1578.514,2311.2,1756.62,2631.04,10205.801,6698.86,16904.661
2022-03-04,5589.919,3516.325,703.265,1117.984,1999.469,1499.6,1127.94,1825.28,12926.961,4452.82,17379.781
2022-03-05,4881.112,3070.563,614.113,976.222,1745.847,542.0,389.64,708.24,11287.857,1639.88,12927.737
2022-03-06,4567.423,2873.416,574.683,913.485,1633.507,328.4,227.1,421.12,10562.513,976.62,11539.133
2022-03-07,5302.618,3335.758,667.152,1060.524,1896.586,2072.4,1571.4,2405.44,12262.637,6049.24,18311.877
2022-03-08,3406.424,2142.914,428.583,681.285,1218.368,322.0,222.3,412.4,7877.575,956.7,8834.275
2022-03-09,5062.218,3184.655,636.931,1012.444,1810.498,922.8,682.38,1181.0,11706.746,2786.18,14492.926
2022-03-10,5599.858,3522.677,704.535,1119.972,2002.946,2548.2,1940.52,2841.4,12949.989,7330.12,20280.109
2022-03-11,5605.945,3526.327,705.265,1121.189,2005.255,2613.8,1991.64,2895.92,12963.982,7501.36,20465.342
2022-03-12,6169.28,3880.678,776.136,1233.856,2206.771,2423.2,1843.5,2732.56,14266.721,6999.26,21265.981
2022-03-13,6324.027,3978.055,795.611,1264.805,2262.097,1881.6,1423.62,2218.0,14624.594,5523.22,20147.814
2022-03-14,6119.576,3849.421,769.884,1223.915,2188.985,2511.6,1912.08,2810.12,14151.782,7233.8,21385.582
2022-03-15,6222.237,3913.947,782.789,1244.447,2225.748,2586.2,1970.04,2873.16,14389.169,7429.4,21818.569
2022-03-16,6657.333,4187.642,837.528,1331.467,2381.375,1264.0,945.66,1570.4,15395.345,3780.06,19175.405
2022-03-17,6502.858,4090.567,818.113,1300.572,2326.049,761.2,557.88,985.96,15038.16,2305.04,17343.2
2022-03-18,6369.565,4006.81,801.362,1273.913,2278.305,1776.8,1342.38,2112.52,14729.954,5231.7,19961.654
2022-03-19,6383.425,4015.515,803.103,1276.685,2283.271,1809.6,1367.76,2145.68,14761.999,5323.04,20085.039
2022-03-20,5943.941,3739.069,747.814,1188.788,2126.066,1324.8,992.82,1637.36,13745.678,3954.98,17700.658
2022-03-21,5057.408,3181.378,636.276,1011.482,1808.969,1692.8,1277.46,2026.88,11695.512,4997.14,16692.652
2022-03-22,6334.982,3984.963,796.993,1266.996,2266.0,2450.8,1864.86,2757.0,14649.933,7072.66,21722.593
2022-03-23,6598.357,4150.609,830.122,1319.671,2360.237,1825.8,1380.36,2162.04,15258.997,5368.2,20627.197
2022-03-24,6582.464,4140.581,828.116,1316.493,2354.578,1873.6,1417.5,2210.12,15222.231,5501.22,20723.451
2022-03-25,6519.235,4100.824,820.165,1303.847,2331.944,2144.8,1627.62,2475.04,15076.015,6247.46,21323.475
2022-03-26,6834.017,4298.939,859.788,1366.803,2444.457,1324.8,992.82,1637.36,15804.005,3954.98,19758.985
2022-03-27,6983.97,4393.341,878.668,1396.794,2498.038,1426.8,1071.6,1747.6,16150.812,4246.0,20396.812
2022-03-28,6765.185,4255.757,851.151,1353.037,2419.751,522.0,374.34,682.04,15644.88,1578.38,17223.26
2022-03-29,5696.077,3583.325,716.665,1139.215,2037.275,191.0,124.44,229.8,13172.558,545.24,13717.798
2022-03-30,6434.365,4047.831,809.566,1286.873,2301.286,1947.4,1474.62,2283.36,14879.922,5705.38,20585.302
2022-03-31,6575.945,4136.936,827.387,1315.189,2351.891,145.8,91.5,167.28,15207.348,404.58,15611.928
2022-04-01,5872.166,3694.353,738.871,1174.433,2100.058,88.8,51.24,91.28,13579.88,231.32,13811.2
2022-04-02,6058.506,3811.644,762.329,1211.701,2166.653,181.8,117.72,217.04,14010.834,516.56,14527.394
2022-04-03,5523.953,3475.322,695.064,1104.791,1975.497,463.8,330.0,605.24,12774.626,1399.04,14173.666
2022-04-04,5929.988,3730.797,746.159,1185.998,2120.685,747.6,547.5,969.28,13713.626,2264.38,15978.006
2022-04-05,6665.385,4193.443,838.689,1333.077,2383.697,747.6,547.5,969.28,15414.291,2264.38,17678.671
2022-04-06,6018.695,3786.713,757.343,1203.739,2152.327,1003.0,744.24,1275.08,13918.816,3022.32,16941.136
2022-04-07,5923.546,3726.739,745.348,1184.709,2118.39,603.8,436.98,788.2,13698.732,1828.98,15527.712
2022-04-08,5916.9,3722.702,744.54,1183.38,2115.898,162.2,103.32,189.8,13683.421,455.32,14138.741
2022-04-09,6648.097,4182.374,836.475,1329.619,2377.656,1273.4,952.92,1580.76,15374.22,3807.08,19181.3
2022-04-10,6569.939,4133.282,826.656,1313.988,2349.655,518.0,371.28,676.84,15193.52,1566.12,16759.64
2022-04-11,6275.04,3947.761,789.552,1255.008,2244.174,1772.6,1339.2,2108.32,14511.535,5220.12,19731.655
2022-04-12,7104.181,4469.142,893.828,1420.836,2540.9,2604.8,1984.62,2888.56,16428.887,7477.98,23906.867
2022-04-13,7158.016,4503.006,900.601,1431.603,2560.151,1296.8,971.1,1606.6,16553.376,3874.5,20427.876
2022-04-14,7085.214,4457.32,891.464,1417.043,2534.036,1805.4,1364.64,2141.56,16385.077,5311.6,21696.677
2022-04-15,6951.693,4373.28,874.656,1390.339,2486.308,1031.6,766.2,1308.08,16076.276,3105.88,19182.156
2022-04-16,6517.467,4100.229,820.046,1303.493,2330.911,752.2,550.92,974.84,15072.146,2277.96,17350.106
2022-04-17,6372.054,4009.009,801.802,1274.411,2278.705,65.8,35.7,62.32,14735.98,163.82,14899.8
2022-04-18,5237.47,3295.133,659.027,1047.494,1873.011,694.2,506.4,902.84,12112.134,2103.44,14215.574
2022-04-19,5137.728,3232.198,646.44,1027.546,1837.479,2544.0,1937.28,2837.84,11881.39,7319.12,19200.51
2022-04-20,7390.228,4649.131,929.826,1478.046,2643.175,2054.6,1557.66,2388.2,17090.406,6000.46,23090.866
2022-04-21,7269.615,4573.286,914.657,1453.923,2600.012,913.4,675.18,1169.88,16811.493,2758.46,19569.953
2022-04-22,6097.129,3835.721,767.144,1219.426,2180.637,970.0,718.74,1236.44,14100.057,2925.18,17025.237
2022-04-23,7013.134,4411.984,882.397,1402.627,2508.237,1575.6,1186.74,1905.28,16218.378,4667.62,20885.998
2022-04-24,6855.676,4312.913,862.583,1371.135,2451.939,603.8,436.98,788.2,15854.246,1828.98,17683.226
2022-04-25,6003.876,3777.161,755.432,1200.775,2147.2,227.8,151.62,281.12,13884.445,660.54,14544.985
2022-04-26,6335.777,3986.11,797.222,1267.155,2265.794,90.4,52.26,93.2,14652.059,235.86,14887.919
2022-04-27,6415.677,4036.307,807.261,1283.135,2294.428,765.8,561.36,991.52,14836.809,2318.68,17155.489
2022-04-28,6958.97,4377.989,875.598,1391.794,2488.81,908.8,671.52,1164.28,16093.16,2744.6,18837.76
2022-04-29,6741.897,4241.582,848.316,1348.379,2411.056,116.2,70.26,127.08,15591.23,313.54,15904.77
2022-04-30,6527.551,4106.86,821.372,1305.51,2334.306,689.8,503.04,897.32,15095.599,2090.16,17185.759
2022-05-01,7353.123,4625.995,925.199,1470.625,2629.743,1912.8,1447.8,2249.12,17004.686,5609.72,22614.406
2022-05-02,6848.803,4308.817,861.763,1369.761,2449.309,145.8,91.5,167.28,15838.452,404.58,16243.032
2022-05-03,6789.927,4271.979,854.396,1357.985,2428.102,67.0,36.54,63.84,15702.389,167.38,15869.769
2022-05-04,6746.188,4244.166,848.833,1349.238,2412.682,2399.8,1825.38,2711.68,15601.107,6936.86,22537.967
2022-05-05,7369.917,4636.432,927.286,1473.983,2635.851,2544.0,1937.28,2837.84,17043.47,7319.12,24362.59
2022-05-06,7530.727,4737.535,947.507,1506.145,2693.418,2418.0,1839.48,2728.0,17415.332,6985.48,24400.812
2022-05-07,7511.849,4725.675,945.135,1502.37,2686.643,1348.2,1010.82,1662.76,17371.672,4021.78,21393.452
2022-05-08,6993.761,4399.939,879.988,1398.752,2501.212,445.2,315.78,580.28,16173.651,1341.26,17514.911
2022-05-09,6692.919,4210.934,842.187,1338.584,2393.414,41.0,19.8,33.36,15478.038,94.16,15572.198
2022-05-10,7255.976,4564.976,912.995,1451.195,2594.93,1714.0,1293.9,2048.68,16780.072,5056.58,21836.652
2022-05-11,7243.445,4557.075,911.415,1448.689,2590.461,1853.8,1402.08,2190.24,16751.085,5446.12,22197.205
2022-05-12,6676.064,4200.115,840.023,1335.213,2387.55,946.4,700.5,1208.76,15438.965,2855.66,18294.625
2022-05-13,6191.071,3895.115,779.023,1238.214,2214.005,107.6,64.32,115.8,14317.429,287.72,14605.149
2022-05-14,6517.793,4100.826,820.165,1303.559,2330.739,416.2,293.64,541.08,15073.081,1250.92,16324.001
2022-05-15,6015.72,3784.707,756.941,1203.144,2151.369,2668.4,2034.06,2939.04,13911.881,7641.5,21553.381
2022-05-16,6483.205,4078.821,815.764,1296.641,2318.55,2405.2,1829.46,2716.4,14992.981,6951.06,21944.041
2022-05-17,5992.315,3770.018,754.004,1198.463,2142.964,2171.6,1648.26,2500.4,13857.765,6320.26,20178.025
2022-05-18,7317.518,4603.722,920.744,1463.504,2616.917,1150.4,857.94,1443.68,16922.404,3452.02,20374.424
2022-05-19,6763.809,4255.426,851.085,1352.762,2418.845,1584.4,1193.58,1914.52,15641.927,4692.5,20334.427
2022-05-20,5659.389,3560.625,712.125,1131.878,2023.863,1083.8,806.52,1368.12,13087.88,3258.44,16346.32
2022-05-21,6241.435,3926.754,785.351,1248.287,2232.05,2448.2,1862.94,2754.8,14433.877,7065.94,21499.817
2022-05-22,6271.517,3945.578,789.116,1254.303,2242.898,2694.2,2054.28,2958.64,14503.411,7707.12,22210.531
2022-05-23,7721.266,4857.601,971.52,1544.253,2761.405,1709.8,1290.6,2044.32,17856.045,5044.72,22900.765
2022-05-24,7692.942,4839.896,967.979,1538.588,2751.196,960.6,711.42,1225.36,17790.601,2897.38,20687.981
2022-05-25,7334.215,4614.328,922.866,1466.843,2622.808,1602.0,1207.2,1932.88,16961.06,4742.08,21703.14
2022-05-26,6555.411,4124.378,824.876,1311.082,2344.276,1580.0,1190.16,1909.92,15160.022,4680.08,19840.102
2022-05-27,6339.902,3988.817,797.763,1267.98,2267.187,1718.4,1297.14,2053.0,14661.65,5068.54,19730.19
2022-05-28,6608.68,4157.838,831.568,1321.736,2363.366,1454.2,1092.84,1777.0,15283.188,4324.04,19607.228
2022-05-29,7102.403,4468.504,893.701,1420.481,2539.891,608.0,440.16,793.6,16424.979,1841.76,18266.739
2022-05-30,7206.654,4534.155,906.831,1441.331,2577.124,899.4,664.32,1153.16,16666.095,2716.88,19382.975
2022-05-31,7253.364,4563.619,912.724,1450.673,2593.772,1905.0,1441.8,2241.4,16774.152,5588.2,22362.352
2022-06-01,7365.386,4633.869,926.774,1473.077,2634.006,2351.2,1787.52,2667.56,17033.112,6806.28,23839.392
2022-06-02,7528.964,4736.755,947.351,1505.793,2692.528,1667.2,1257.6,2000.48,17411.391,4925.28,22336.671
2022-06-03,6166.89,3879.894,775.979,1233.378,2205.368,1463.4,1099.86,1786.72,14261.508,4349.98,18611.488
2022-06-04,6463.637,4066.631,813.326,1292.727,2311.452,1449.6,1089.3,1772.12,14947.773,4311.02,19258.793
2022-06-05,6913.803,4349.952,869.99,1382.761,2472.363,1463.4,1099.86,1786.72,15988.869,4349.98,20338.849
2022-06-06,7212.124,4537.575,907.515,1442.425,2579.096,1909.0,1444.8,2245.24,16678.735,5599.04,22277.775
2022-06-07,7516.049,4728.718,945.744,1503.21,2687.843,1575.6,1186.74,1905.28,17381.564,4667.62,22049.184
2022-06-08,7501.728,4719.807,943.961,1500.346,2682.651,1508.6,1134.9,1834.8,17348.493,4478.3,21826.793
2022-06-09,7456.101,4691.178,938.236,1491.22,2666.272,834.4,614.16,1075.12,17243.006,2523.68,19766.686
2022-06-10,7380.448,4643.639,928.728,1476.09,2639.168,899.4,664.32,1153.16,17068.074,2716.88,19784.954
2022-06-11,7405.481,4659.392,931.878,1481.096,2648.116,993.6,736.98,1264.04,17125.964,2994.62,20120.584
2022-06-12,7116.603,4477.605,895.521,1423.321,2544.844,1897.2,1435.74,2233.64,16457.895,5566.58,22024.475
2022-06-13,7628.326,4799.397,959.879,1525.665,2727.969,1861.8,1408.26,2198.24,17641.236,5468.3,23109.536
2022-06-14,7488.313,4711.296,942.259,1497.663,2677.905,1145.6,854.28,1438.32,17317.435,3438.2,20755.635
2022-06-15,7367.519,4635.333,927.067,1473.504,2634.678,1809.6,1367.76,2145.68,17038.101,5323.04,22361.141
2022-06-16,7183.408,4519.515,903.903,1436.682,2568.825,2068.8,1568.7,2402.0,16612.333,6039.5,22651.833
2022-06-17,6933.83,4362.443,872.489,1386.766,2479.616,2188.0,1660.98,2515.92,16035.145,6364.9,22400.045
2022-06-18,7538.846,4743.095,948.619,1507.769,2695.97,1522.2,1145.34,1849.08,17434.3,4516.62,21950.92
2022-06-19,7469.243,4699.302,939.86,1493.849,2671.083,2104.0,1595.82,2435.8,17273.337,6135.62,23408.957
2022-06-20,7285.013,4583.379,916.676,1457.003,2605.21,2568.6,1956.36,2858.52,16847.28,7383.48,24230.76
2022-06-21,7200.146,4530.025,906.005,1440.029,2574.829,2752.8,2100.12,2999.36,16651.034,7852.28,24503.314
2022-06-22,6366.195,4005.218,801.044,1273.239,2276.692,2458.0,1870.56,2763.44,14722.388,7092.0,21814.388
2022-06-23,7464.567,4696.32,939.264,1492.913,2669.444,1202.6,898.2,1502.24,17262.509,3603.04,20865.549
2022-06-24,7437.866,4679.619,935.924,1487.573,2659.815,1159.8,865.26,1454.36,17200.797,3479.42,20680.217
2022-06-25,7306.305,4596.87,919.374,1461.261,2612.753,1658.6,1250.94,1991.56,16896.563,4901.1,21797.663
2022-06-26,7592.564,4776.811,955.362,1518.513,2715.242,1958.8,1483.44,2294.6,17558.492,5736.84,23295.332
2022-06-27,7159.955,4504.726,900.945,1431.991,2560.47,1688.6,1274.16,2022.52,16558.087,4985.28,21543.367
2022-06-28,7487.402,4710.719,942.144,1497.48,2677.582,1739.4,1313.46,2074.48,17315.327,5127.34,22442.667
2022-06-29,7450.379,4687.434,937.487,1490.076,2664.338,1221.4,912.84,1523.32,17229.713,3657.56,20887.273
2022-06-30,7506.625,4722.855,944.571,1501.325,2684.418,1408.4,1057.38,1727.88,17359.793,4193.66,21553.453
2022-07-01,7290.213,4586.685,917.337,1458.043,2607.041,1445.2,1085.76,1767.24,16859.319,4298.2,21157.519
2022-07-02,7276.801,4578.28,915.656,1455.36,2602.216,1571.2,1183.32,1900.64,16828.314,4655.16,21483.474
2022-07-03,7347.813,4622.967,924.593,1469.563,2627.613,880.8,649.92,1130.88,16992.55,2661.6,19654.15
2022-07-04,7407.712,4660.678,932.136,1481.542,2649.007,857.4,631.98,1103.0,17131.075,2592.38,19723.455
2022-07-05,7250.88,4562.055,912.411,1450.176,2592.892,979.4,726.0,1247.48,16768.413,2952.88,19721.293
2022-07-06,7437.054,4679.13,935.826,1487.411,2659.505,1490.6,1120.92,1815.68,17198.926,4427.2,21626.126
2022-07-07,7443.007,4682.837,936.567,1488.601,2661.668,1714.0,1293.9,2048.68,17212.68,5056.58,22269.26
2022-07-08,7396.011,4653.276,930.655,1479.202,2644.856,1458.8,1096.38,1781.88,17104.0,4337.06,21441.06
2022-07-09,7249.808,4561.3,912.26,1449.962,2592.565,2110.8,1601.22,2442.44,16765.895,6154.46,22920.355
2022-07-10,7252.796,4563.274,912.655,1450.559,2593.559,2158.2,1638.0,2487.8,16772.843,6284.0,23056.843
2022-07-11,7171.129,4511.765,902.353,1434.226,2564.451,1897.2,1435.74,2233.64,16583.925,5566.58,22150.505
2022-07-12,7131.996,4487.152,897.43,1426.399,2550.452,1805.4,1364.64,2141.56,16493.429,5311.6,21805.029
2022-07-13,6812.657,4286.338,857.268,1362.531,2436.176,2373.2,1804.62,2687.56,15754.97,6865.38,22620.35
2022-07-14,7459.314,4693.073,938.615,1491.863,2667.517,2520.4,1918.98,2817.72,17250.38,7257.1,24507.48
2022-07-15,7345.777,4621.581,924.316,1469.155,2626.962,2399.8,1825.38,2711.68,16987.79,6936.86,23924.65
2022-07-16,7508.003,4723.696,944.739,1501.601,2684.939,2287.6,1738.32,2609.28,17362.978,6635.2,23998.178
2022-07-17,7200.762,4530.403,906.081,1440.152,2575.059,2278.8,1731.36,2600.96,16652.457,6611.12,23263.577
2022-07-18,7010.844,4410.976,882.195,1402.169,2507.099,1399.2,1050.24,1717.92,16213.283,4167.36,20380.643
2022-07-19,7032.112,4424.441,884.888,1406.422,2514.629,965.2,715.08,1230.92,16262.493,2911.2,19173.693
2022-07-20,6930.877,4360.758,872.152,1386.175,2478.419,1760.2,1329.6,2095.72,16028.381,5185.52,21213.901
2022-07-21,6665.559,4193.799,838.76,1333.112,2383.567,2443.4,1859.1,2750.44,15414.797,7052.94,22467.737
2022-07-22,7150.525,4498.838,899.768,1430.105,2557.062,2197.6,1668.48,2525.12,16536.297,6391.2,22927.497
2022-07-23,7220.533,4542.964,908.593,1444.107,2582.034,2284.6,1735.98,2606.52,16698.231,6627.1,23325.331
2022-07-24,6924.57,4356.734,871.347,1384.914,2476.211,1970.2,1492.2,2305.72,16013.776,5768.12,21781.896
2022-07-25,7200.24,4530.149,906.03,1440.048,2574.81,1174.0,876.24,1470.4,16651.276,3520.64,20171.916
2022-07-26,7287.48,4585.093,917.019,1457.496,2605.965,309.6,213.0,395.24,16853.052,917.84,17770.892
2022-07-27,7329.017,4611.21,922.242,1465.803,2620.835,1174.0,876.24,1470.4,16949.107,3520.64,20469.747
2022-07-28,7232.204,4550.295,910.059,1446.441,2586.216,546.0,392.7,713.52,16725.215,1652.22,18377.435
2022-07-29,6884.3,4331.435,866.287,1376.86,2461.783,1697.2,1280.76,2031.28,15920.665,5009.24,20929.905
2022-07-30,6745.573,4244.169,848.834,1349.115,2412.16,2245.2,1705.32,2569.72,15599.85,6520.24,22120.09
2022-07-31,7180.291,4517.603,903.521,1436.058,2567.674,1912.8,1447.8,2249.12,16605.146,5609.72,22214.866
2022-08-01,7187.895,4522.442,904.488,1437.579,2570.353,1468.0,1103.4,1791.56,16622.757,4362.96,20985.717
2022-08-02,6968.932,4384.669,876.934,1393.786,2492.059,1207.2,901.86,1507.52,16116.381,3616.58,19732.961
2022-08-03,6359.437,4001.205,800.241,1271.887,2274.09,2072.4,1571.4,2405.44,14706.86,6049.24,20756.1
2022-08-04,5737.557,3609.965,721.993,1147.511,2051.686,1637.0,1234.2,1969.2,13268.713,4840.4,18109.113
2022-08-05,6093.088,3833.652,766.73,1218.618,2178.826,624.8,453.18,815.24,14090.914,1893.22,15984.134
2022-08-06,6199.464,3900.612,780.122,1239.893,2216.846,1259.2,942.06,1565.2,14336.937,3766.46,18103.397
2022-08-07,6125.851,3854.281,770.856,1225.17,2190.537,1481.6,1113.96,1806.08,14166.695,4401.64,18568.335
